TGrepID	EntireSentence	context	BestResponse
86088:57	and i, i think we may not have ever have seen that without some of these, uh, newspeople being in there in the broadcasts and the, the, uh, soldiers leaving, um, you know, surrendering and, trying --n405cb8 to get out of that situation.	###.###yes,###and they abuse that.###.###and it's always been military###and it's always been,###and that's, that's always been the way of the world. don't you think.###.###which i think that --n40550f that's not the, the way the majority of the people over there really are --n40555a.###.###yeah.###so it's really hard, when you see the leaders, compared to the people --n4056ca.###.###but i think in a, in a way the war, uh, i think in a way all, the involvement over there too, though, has shown a lot of people that there are a lot of people that --n405837 don't follow what those few are doing --n40585e.###and there are a lot of people who --n405acc are good people.###.###yeah,###yeah.###.###you know, there's,	and i, i think we may not have ever have seen that without all of these, uh, newspeople being in there in the broadcasts and the, the, uh, soldiers leaving, um, you know, surrendering and, trying --n405cb8 to get out of that situation.
141908:36	well, it seems like, i don't know, some things are sensationalized --n404d98	###there really isn't much to say --n40453f after you know, you, uh, you know, you, you tell the person what, uh, news there, uh, you know, where their, where they find their sources of information from --n404606###.###uh-huh.###.###.###yeah.###.###and then, you know, if it's, uh, if they're satisfied,###and that's about it, really.###.###uh-huh.###.###it --n404a2e's hard to talk for five minutes on this.###.###yeah.###.###so, um.###.###yeah.###well, i guess i can just say i, it --n404b8e bothers me that i hear a lot about, um, you know, on the news that,	well, it seems like, i don't know, all things are sensationalized --n404d98
78394:33	i've become very aware of different political views because some of the things we have --n408294 to discuss --n4082a3 are very politically motivated or whatever,	###but she had, she had le-, called and left a message on our recorder###but i had that from all my kids except for one.###.###yeah,###oh, that's good.###.###so.###.###well i guess we should stop now.###.###well i thank you for --n407fc9 calling,###i have enjoyed it.###.###uh-huh,###oh good.###.###i really do like this program because i get --n4080de to talk to people from all over the united states,###yeah.###.###uh, uh, so do i,	i've become very aware of different political views because all of the things we have --n408294 to discuss --n4082a3 are very politically motivated or whatever,
164185:22	i, in some ways, it's almost worse than murder.	###.###well, i've, uh, i've been caught --n401258 with marijuana before,###so i guess that was a crime.###i got a year's probation for that,###but, uh,###.### that, that's not that much.###i mean you know, those aren't,###.###no,###it wasn't that big a deal.###.###.###i,###.###uh, when i think of crime --n4015ee, i think of stuff that, that --n401615 affects other people like people getting, you know, killed or raped --n401650.###i think rape is one of the worst crimes.###.###yeah,###i think it is.	i, in all ways, it's almost worse than murder.
165858:16	some, some local communities are very active in that, uh, in that respect	###.###uh-huh.###.###and the other one is, are the saturns.###.###uh-huh.###.###so those two things.###and then, you know, we kind of want a four door.###.###okay.###.###.###okay.###what is your, uh, community, uh, currently doing --n40005c with regard to recycling.###.###uh, basically, they're just, uh, having various recycling, uh, bins, uh, located --n40015b for, uh, trash pickup.###.###uh-huh.###well that's more than we have up here in massachusetts.	some, all local communities are very active in that, uh, in that respect
36420:35	we've, uh, just save the fees and buy some of our own equipment.	###.###uh-huh.###.###my husband and i use --n400e4d to walk together,###but our schedules don't coincide as well as they used --n400ef6 to,###and so, we very seldom get together --n400fb0 to walk###but, when you, when you work out --n401046, do you pretty much do it on your own schedule,###or do you go to groups###or,###.### i, i do it on my own schedule.###.###uh-huh.###.###we used --n401277 to try and belong to clubs or the y, stuff like that,###but it --n401363 was so difficult to go on a regular basis, to drive the distance you have --n4013b2 to go --n4013c1.###.###uh-huh.###.### save the fees,	we've, uh, just save the fees and buy all of our own equipment.
36621:7	but some of them are really nice	###we did go --n40030c camping in arkans-, not arkansas, oklahoma.###uh, last year in, we camped in a tent,###and, uh, there were two other couples with us###and there was, uh, state park.###.###oh, so mumblex,###.###and it was really nice.###.###yeah,###um, up here some of the state parks are really nice###and some of them aren't,###some of them are pretty rough.###.###really.###.###um, yeah,### they, they just have like outhouses,###they don't have like a shower room or anything,###yeah,	but all of them are really nice
138291:103	i'd, i'd kind of like --n403d01 to, to look at equipment like a lathe or like you say, a table saw and some of those things that --n403d70 would make, uh, some pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth	###.###.###but not so here in texas.###.###uh-huh.###.###.###no,###they don't have basements.###well, i'm from up north also### and, and, uh, no###there's no t-, basements down here###and it --n403892's kind of, uh, hard to get, uh, shop space unless you have a dedicated shop or a dedicated room for that.###.###yeah.###.###yeah,###lot of the equipment --n403a40, too, that i've, i've used --n403a7b in the past, uh, i w-, you know, i've used --n403abe in school###and, uh, i would,###i don't know,		i'd, i'd kind of like --n403d01 to, to look at equipment like a lathe or like you say, a table saw and all of those things that --n403d70 would make, uh, all pretty nice, uh, pieces of, uh, well, wood, for, for different things for tables, for, for, uh, chairs, for, you know, decks and so forth
55159:38	uh, marino makes me just crazy mad sometimes, because of some of the stupid stuff he does --n4050e7,	###.###yeah.### that, that sure was a fun super bowl to watch --n404cda this year.###.###oh, yeah,###yeah.###.###i mean, i wasn't pulling for either team.###.###no,###no.###.###but that was just a good football game.###.###and it's funny, you know.###you like --n404f8b to pull for the underdog###and for a long time i was pulling for denver.###.###uh-huh.###.	uh, marino makes me just crazy mad sometimes, because of all of the stupid stuff he does --n4050e7,
65927:55	but i'm just saying that even the differences, uh, is that, you know, some countries pay for students to go to, through college and etcetera.	###.###but again i'd like --n4019ef to see something on the other end back into education. but not in the education we have --n401a42 today.###so i'm lost on that one.###i would like --n401bb5 to be a little more into investigating some of the other countries in the world and their educational problems. and to come up with something a little better than what we've got --n401c4c.###.###uh-huh.###yeah,###it --n401e15's tough to, to say what, uh, you know, what, uh,###as far as this, that good or bad or what.###but, uh, i was just talking to somebody else,###and all those european countries, they pay all the way through college and stuff like that.###they,###so, uh,###.###well, not so much pay.###i'm not trying --n40220f to see the government put out any more.###.###no.###yeah,###i know what you are saying --n402304.	but i'm just saying that even the differences, uh, is that, you know, all countries pay for students to go to, through college and etcetera.
