TGrepID	EntireSentence	context	BestResponse
21123:14	i think some of the tones of the, the daily prime time is questionable,	###.###i was just a youngster###and i was like, oh, my gosh.###.###yeah,###we used --n402f1a to,###my mother watched all that stuff, too.###and as the world turns. i think as the world turns may, still on or not.###.###still be on.###.###it was not too long ago.###.###yeah.###now they got a lot of other crap involved.###and so,###.###yeah.###.###you're right.	i think all of the tones of the, the daily prime time is questionable,
72763:7	and some of the people, uh,	###.###and, um, i, i like --n40498c to, uh, read about people who --n4049b7 have been a successful, you know, who, who --n4049ee made a success of their lives.###.###yeah.###.###.### which, what book --n404be3 --n404bea have you read --n404bfd that --n404c08 is along those lines, that --n404c27 was really good.###.###uh, to, to give you specific titles### i, i can't.###.###.###well, how about who,###.###like i say, haven't done it in, in such a long time.###.###do you know who it was about --n404f9e.###.###um, well, i went to, uh, seminar on, uh,###it was for, by american business	and all of the people, uh,
42645:119	i mean, there are a lot of kids who when they're ten --n4035c1 --n4035c8 look like they're twelve, or fourteen or, and, and, especially some of the minority children. whether, you know a racist or not,	###.###right.###.###basically it says here buy me and go --n4030ea rob a seven eleven###.###right###or even even the um the little um toy guns look real.###i mean###.###yes### they that's really gotten bad###.###i've heard so much about that on tv###and that's kind of scary to think that you may be shot for --n403402 holding one.###.###or your child accidently.###.###yeah.###.###if your child is old enough,	i mean, there are a lot of kids who when they're ten --n4035c1 --n4035c8 look like they're twelve, or fourteen or, and, and, especially all of the minority children. whether, you know a racist or not,
9106:85	do you, uh, do you think that those are bigger contributors than things like ai-, acid rain and some of the pollutants that --n400526 come from, uh, industrial areas, factories and so on.	### have a good time.###.###okay.###bye.###.###bye.###.###.###uh, robert what do you, uh, think, what substances do you think --n400056 are the most, uh, likely causes of air pollution.###.###um, gee,###i don't##, i mean, i, i guess it's the stuff that --n400232 comes out of automobile exhaust, you know,###they say in the paper nitrous oxides and ozone and all that.###.###right.###.###so, i believe them###but i'm not a chemist.###.	do you, uh, do you think that those are bigger contributors than things like ai-, acid rain and all of the pollutants that --n400526 come from, uh, industrial areas, factories and so on.
145692:12	and they took some rooms down at a holiday inn	###mumblex.###.###.###yeah,###well, my experience, uh, has been limited --n401d26 pretty much lately to my mother's side of the family.###.###uh-huh.###.###uh, years ago there was a big dispute on my dad's side###and, uh, they haven't had a reunion since then.###they just show up at funerals and weddings.###.###oh.###.###it was pretty serious and lot of yelling and all that,###.###wow.###.###but, anyway, my mother's side we had our, our first real reunion that i've ever gone to --n4020e8 last summer###and they had people come in from out of town	and they took all rooms down at a holiday inn
24771:51	well, that's really too bad because it, it's giving some people unfair advantage.	### a-, actually i think that, i, higher level education,###i don't think there's so much of a problem there.###it's pretty much funded --n4007ce well.###there are small colleges that i'm sure --n400849 are struggling###but, uh, it's the job that the, the high school and the grade schools are doing --n400932 that i see, in a area like ours,###our school,###even a bad school is a good school up here, where, if i lived in new york city or washington, d c, uh, i would seriously consider moving if i had a child.###i wouldn't let them go to a public school system there.###but, of course, people are trapped --n400d45 economically###and they can't do that.###.###yeah.###i know down here the schools are, you know,###i don't know,###they rate,###i moved to arkansas and texas after --n400f4d living in ohio###and the schools down here rate, you know, --n400ff1 bottom ten percent across the country###and --n4010ad having been through grade school up there and coming down here to high school i can understand why.###because they're so far behind and so poorly staffed --n4011df, half the time the teachers don't know what --n40120e's going on.###.	well, that's really too bad because it, it's giving all people unfair advantage.
4457:24	so, there must be something to some of them.	###so, it's the, it's, it's the, the act-, well it's actually,###it's interesting, because there are re-, real regional differences.###um, in california there's, uh, almost an assumption, um, unless you're, sort of, clearly of an older generation --n403b8b, or something, you know, in your sixties, or something like that,###.###.### i'm, i'm, i'm not.###uh, there's an assumption that you do something for your physical fitness, and, and, at least in urban california.###and, maybe not,###i don't know about rural california too well.###but, in urban california it's just, you know,###for all i know --n4040ac aerobics started out here.###i don't know where they actually started --n404162,###but they, you know, the craze really picked up big here###and before that there was the running craze.###and, they,###california gets, you know, tends --n404354 to be a bit faddish,###but, the remarkable thing is how well the fads catch on elsewhere --n40444c.###.###uh-huh.###.	so, there must be something to all of them.
31080:8	in some of those, you know, they, i guess they retitled some movies that --n4062be were going --n4062cd to be about lebanese and, and, you know, and, and americans	###.### to understand what --n405ca3's going on in the second.###.###uh, if, if that is that the second one follows the first.###i don't know if they have the, uh, original actors on that first one to that one.###.###uh-huh.###they're supposed --n405f29 to be coming out with all these desert storm movies, this summer, too.###.###oh.###.###.###i expected those.###.###yeah.###.### i mean, hollywood, i mean they were doing their dealings with that before they even got over there, i think --n4060d4.###.###yeah.###well, they had some,	in all of those, you know, they, i guess they retitled some movies that --n4062be were going --n4062cd to be about lebanese and, and, you know, and, and americans
12998:28	and he, he likes some of the new groups like shenandoah,	###.###.###but, uh,###.###oh, oh, the last country music,### my, my parents still, uh, really like country, music###.###yeah.###.###and they, they like, uh, they like the oak ridge boys and the statler brothers,###.###oh, yeah,###yeah.###.### and, and, uh, well, my, my, my, my parents,###.###the blackwoods.###.###yeah,###my husband likes, uh, country music real well	and he, he likes all of the new groups like shenandoah,
66700:13	you know some people on the case were, were a little hesitant on convicting him on some of the charges	###i kind of, uh, stopped --n406854 listening after a while.###.###uh-huh.###.###um, you know, he would come home### and, and, you know, after the trial was over he came home and told us what --n4069bf was going on###and of course then they had --n406ae0 to go back --n406af3 to dec-, you know,###after he had --n406bcd to go,###.### the, the penalty phase,###yeah,###they've, decide the penalty separately from the verdict.###.###right.###and, uh, yeah everybody, everybody was pretty much, you know, let's burn him.###.###uh-huh.###.###and that's, you know, that's the way they wanted --n406ec7 to do it --n406eda.###and he was surprised because he thought there was going --n406ffe to be a problem because he, uh,	you know all people on the case were, were a little hesitant on convicting him on some of the charges
