TGrepID	EntireSentence	context	BestResponse
124500:45	my son and i used --n401316 to have a bet --n40132d going about some of the players that --n401350 had moved from here to minnesota,	###and so everybody was a twins fan,###and i was kind of, uh, didn't have much interest in the twins, you know,### it was, it was kind of pathetic##, i mean, we only had two radio stations,###and one of them broadcast every twins game live, you know,### and, and the other one was country.###.###so you didn't really have a lot of choice, did you.###.###so, that's right.###.###.###there's was twins --n400f59 there, or, you know skip williams.###.###or country.###.###.###yeah.###oh, uh, and i was routing for the twins myself because, uh, they, a couple of ranger players that i had watched --n4010b5 when we first moved here --n4010d0, uh, went to minnesota,###and we used --n401285 to tease about,	my son and i used --n401316 to have a bet --n40132d going about all of the players that --n401350 had moved from here to minnesota,
19045:21	and i've seen where some places have taken a plastic --n406d20 and, uh, they're recycling them into other plastics. and the styrofoam also into insulation and things like that --n406d7f	###but i,###that's not going --n4067fe to be a regular feature.###that was just a one time thing right after christmas.###.###well, the,###but, uh, something nee-, does need --n40695f to be done --n406972 about the styrofoam that, uh,###.###well, those things must take up a huge amount of space in landfills.###.###oh, yeah,###i mean, they don't, uh, uh,###.###they don't mash.###.###no.###.###they don't compress at all.###and they stay forever.###.###right.	and i've seen where all places have taken a plastic --n406d20 and, uh, they're recycling them into other plastics. and the styrofoam also into insulation and things like that --n406d7f
7282:17	kind of gives you some space for yourself,	###.###.###yeah,###we did some remodeling when we bought a house --n402628,###we built, put a kitchen in and, um, that kind of stuff,###and painting and some wallpapering,###that's fun.###.###it's really kind of fun.###.###it is.###it really is.###.###especially if your spouse will get in there with you and get dirty,###yeah.###.###yeah,###exactly.###i like things that, you know, two people can do --n402a0a,###but i like the quiet of doing things away, you know,	kind of gives you all space for yourself,
98932:25	that, those are some important points.	###.###yeah.###.###you know, and,###.###but, that kind of shows how our attitude toward drinking and driving was, uh, misplaced --n406e40 for years --n406e4f###.###right.###.###.###uh-huh.###.###.###yep. uh-huh.###.### that, you know, it was an acceptable social behavior.###.###yeah,###very much so.###yeah,	that, those are all important points.
27780:99	but when i do play, uh, and begin --n40268e to reacquire skills --n4026a1 i inevitably fall in love with country western music which --n4026d0 tends --n4026db to be in some ways easy to play --n40270a for a, for a new piano player.	###.###it's something that --n401bd1 interests me, uh, combined with, with the classical tastes i had mentioned --n401c18.###and my classical music tends --n401d33 to be confined --n401d46 to the seventeen hundreds, early eighteen hundred music.###i'm not a music, um, mumblex,###i'm not particularly schooled in it.###i know what i like --n401eef to listen to --n401f02 as far as classical music.###and i, i spent a good deal of time --n401ff7 listening also to, uh, people from the late seventies, really, um, neil diamond, for instance. um, people of, of that particular time,###.###that's kind of the way i am --n40221f.###.###.###uh-huh.###.###i listen to some country and western###but i'm not sch-, schooled in it###and i, i've enjoyed the times when i have listened to it --n4023d0.###i played a little bit of piano.###i continue --n402502 to do that.###i want --n40256c to do it###and i never have the discipline --n4025df to stay with it,	but when i do play, uh, and begin --n40268e to reacquire skills --n4026a1 i inevitably fall in love with country western music which --n4026d0 tends --n4026db to be in all ways easy to play --n40270a for a, for a new piano player.
80333:17	you know, how some older women will get the big bulge right in the middle --n402829.	###so.###.###speakerb43-1*t43-1.###yeah,###speakeranan*t43-1.###speakera43-2*t43-2.###but, uh,###speakerbnan*t43-2.###.###it --n40231d's not hard to stay,###well if you keep --n4023b1 working out when you're young though --n4023d4, when you get older --n4023ef, you know, your body's not going --n40241a to look as bad.###i seen an old woman today,###she was about eighty###and she looked so good,###.###yeah.###.###i mean she was standing --n40268a just as straight and tall###and she had a small waist###and she didn't have, you know, like,	you know, how all older women will get the big bulge right in the middle --n402829.
9501:60	i, i think, in, in some, in some respects it probably mumblex more tolerable.	###speakera50-1*t50-1.###yeah.###speakerbnan*t50-1.###speakerb50-2*t50-2.###uh it doesn't,###some people say, uh, they, they like --n40369a to watch the changing of the seasons###speakeranan*t50-2.###.###but, uh, i'd rather, you know, like southern california, you know, have it kind of sunny and temperate all the time.###.###yeah.###.###speakerb53-1*t53-1.###so, it's kind of a luxury.###speakeranan*t53-1.###speakera53-2*t53-2.###i tend --n403957 to agree###but, i don't know,###speakerbnan*t53-2.###speakera54-1*t54-1.	i, i think, in, in some, in all respects it probably mumblex more tolerable.
156697:32	i'm for it in in some cases.	###.###that's true.###.###i'm sure it is,###yeah.###.###statistically, that's true.###.###um, yeah,### i don't, i don't,###certainly capital punishment isn't going --n403a75 to solve a lot of problems###.###uh-huh.###.###but,###.###are you for it.###.###uh,###.	i'm for it in in all cases.
169028:53	uh, that --n4002a4's kind of gone up in scale and, and some other things.	###.###.###right,###right###and, well, it's, it, it seems pretty aggre-, aggressive oriented,###i mean, you, you look at the last mis-, military action which --n40373b was in the persian gulf and wasn't anywhere near the united states###and it was, uh, you know, it was definitely a projection of u s power on the other side of the globe,###so, at, at any rate, this is getting off the topic###but i-,### my, my point was that there is, for people who --n403b22 don't want --n403b35 to do the military service, there, it would be neat if there were an alternative that --n403b88 could instill the same sort of personal discipline and sense of purpose and, uh, sense of community that the boy scouts,###.###.###so, um, how do you feel about the crime in your city --n40004a.###is it, uh,###.###well, um, minneapolis isn't too bad.###uh, i know that there's been some increases in crime lately in terms of murders.###.###uh-huh.###.	uh, that --n4002a4's kind of gone up in scale and, and all other things.
108349:80	so you don't have --n401b0b to, you don't have --n401b2a to buy the lot of the wardrobe that some of the people in banking and that kind of thing do --n401b81.	###so you'll still see people,### it, it's kind of an in between change, that they're in their play clothes, i mean, they're in their summer clothes during the afternoons, because you just can't stand the sweaters,###but in the mornings people are dressing for work in their sweaters because they just want it to be fall so badly.###.### today, today we, we wear coats###and as the day, uh, warms up, we may go to light jackets,###.###did you.###.###but i don't think there's an escape from light jackets.###.###i understand.###.###the wind will take away a lot of body heat.###.###well, so are the people around you, um, dressing similar to you.###.###very similar.###.###uh-huh,	so you don't have --n401b0b to, you don't have --n401b2a to buy the lot of the wardrobe that all of the people in banking and that kind of thing do --n401b81.
