TGrepID	EntireSentence	context	BestResponse
37097:119	but i, i just don't think they have the resources, if you were to compare, uh, the americans to the soviets as far as home computers are concerned or fact machines, fax machines and cellular phones, and state of the art equipment that we are so used to.	###SpeakerB50*t50 . ###Yeah , E_S ###big time , E_S ###major , E_S ###but you know , \[ that 's , \+ that 's \] what -N4046B6 happens when , you know , the cork blows -N4046E1 and you ca n't handle it anymore . E_S ###I mean , \[ that 's \+ that 's \] the way -NONE- the world , uh , you know , revolves that way -N40489D . E_S ###SpeakerA51*t51 . ###Uh-huh . Well , their knowledge , with , uh , better communication processes in this world now -NONE- that 's reached them is more educated \[ than \+ \] to the , uh , ways of the western world , E_S ###SpeakerB52*t52 . ###Anyway , I really question , though , how much technology the average Soviet is exposed -N404BB7 to -N404BC2 . E_S ###SpeakerA53*t53 . ###and uh , I think -NONE- that was a big stepping stone for them to initiate all their righteous ways of -NONE- changing things , too . E_S ###SpeakerB54*t53 . ###SpeakerA55*t55 . ###They , E_S ###probably not enough , E_S ###but I 'm sure -NONE- I lot of it 's filtered down enough to the common folks that they have gotten wind , of what they 're missing out on -N404E86 . E_S ###SpeakerB56*t56 . ###Yeah , E_S ###I think -NONE- they 're starting -N404FF5 to realize , E_S 	but i, i just don't think they have the resources, if you were  to compare, uh, the americans to the soviets as far as home computers  are concerned  or fact machines, fax machines and cellular phones but not both, and state of the art equipment that we are so used to .
14556:18	i've done that once or twice.	###Oh , really . E_S ###SpeakerB60*t60 . ###So , anyway , I guess -NONE- we ca n't talk much more about that , E_S ###but I just thought -NONE- I 'd throw that in there . E_S ###SpeakerA61*t61 . ###What . E_S ###Oh , okay , E_S ###maybe I 'll call you back \[ after , \+ after \] the recording is finished -N4043E4 . E_S ###Actually I think -NONE- we have talked about football for five minutes . E_S ###I ca n't remember . E_S ###SpeakerB62*t62 . ###Oh , w- , E_S ###I 've always ran out of time ever since I 've done this . E_S ###SpeakerA63*t63 . ###Really . E_S ###I usually have -NONE- , too . E_S ###SpeakerB64*t64 . ###They always say -NONE- you 've talked your ten minute limit . E_S ###SpeakerA65*t65 . ###Yeah , E_S 	i've done that once or twice but not both.
70908:13	our first fifteen years or eighteen years of being married nothing worked.	###and we really , uh , lessened \[ it , \+ uh , our living expenses , \] uh , more than what we thought -NONE- we would -NONE- -N4014F0 . E_S ###SpeakerB40*t40 . ###Wow , that 's great . E_S ###SpeakerA41*t41 . ###But , E_S ###SpeakerB42*t42 . ###Did you have a special program on your computer -NONE- -NONE- to do that -N4016A4 E_S ###or was this just your own design of , E_S ###SpeakerA43*t43 . ###Oh , just our own design . E_S ###SpeakerB44*t44 . ###Uh-huh . E_S ###SpeakerA45*t45 . ###Uh-huh . E_S ###SpeakerB46*t46 . ###Gosh . E_S ###SpeakerA47*t47 . ###And the , E_S ###so , but we 've had budgets that -N401887 did n't work when our , uh , you know , E_S ###of E_S 	our first fifteen years or eighteen years but not both of being married nothing worked.
105245:83	but, the other thing that i thought of on this is, i wonder if there isn't enough money, uh, in our economy or in our system.	###SpeakerB14*t14 . ###So \[ I , \+ I \] would hate -N402D5A to have that responsibility just personally E_S ###\[ but , \+ but \] then , again , \[ we really , \+ we really \] do have it as a society -N402E5D to decide which things we need -N402E7C to address -N402E8B . E_S ###\[ I , \+ uh , I \] guess -NONE- \[ I , \+ it , \] \+ it -N403024 \] frightens me -NONE- to think of so many people \[ with , \+ with \] AIDS and with cancer E_S ###and many of those things , uh , if they 're not able -N40322C \[ to , \+ to \] be insured -N403253 then the country 's going -N40326E to pay for it one way or the other . Whether it 's through prevention \[ or , \+ or \] treatment or , you know , -NONE- \[ just , \+ uh , just \] helping the people when they are not able -N403319 to take care of themselves -N403334 . E_S ###SpeakerA15*t15 . ###Right . E_S ###SpeakerB16*t16 . ###It seems like one way or the other we 're going -N403646 to end up -N403659 paying for it . E_S ###SpeakerA17*t17 . ###That 's true . E_S ###SpeakerB18*t18 . ###But , E_S ###SpeakerA19*t19 . ###You know \[ the , \+ the \] other thought that I had -N4037B0 , uh , E_S ###I 've had several minutes -NONE- -NONE- to think about this -N40389E \[ after I , \+ uh , E_S ###while I \] was finding people , \[ I , \+ uh , I \] could think about the topic longer that the person that -N4039C0 receives it , E_S ###so it 's kind of \[ a , \+ a \] unfair advantage , as it were , E_S ###SpeakerB20*t19 . ###SpeakerA21*t21 . 	but, the other thing that i thought of  on this is, i wonder if there isn't enough money, uh, in our economy or in our system but not both.
78977:102	so what do you think about, uh, what do you think about what you see on t v about them, like in the news or on the ads,	###Ferraro . E_S ###SpeakerB62*t62 . ###yeah E_S ###Ferraro . E_S ###That was a while ago , E_S ###that was a couple elections ago , E_S ###yeah . E_S ###SpeakerA63*t63 . ###Okay . E_S ###SpeakerB64*t64 . ###Yeah , E_S ###that 's okay . E_S ###SpeakerA65*t65 . ###Well , that 's what I mean -N402CA9 , E_S ###like I did n't know what the difference between Dukakis and Bush was -N402D45 . E_S ###SpeakerB66*t66 . ###Uh-huh . E_S ###SpeakerA67*t67 . ###You know , I did n't know anything about Bush or Dukakis . E_S ###SpeakerB68*t68 . 	so what do you think  about, uh, what do you think  about what you see  on t v about them, like in the news or on the ads but not both,
134089:60	and they do post, uh, uh, warnings for people who have, uh, heart diseases or respiratory problems during that summer season.	###Do you really . E_S ###SpeakerB4*t4 . ###Our summers are extremely , uh , hazardous E_S ###SpeakerA5*t5 . ###Uh-huh . E_S ###SpeakerB6*t6 . ###and during , uh , certain wind directions because we get the , uh , Gary , Indiana Chicago pollution E_S ###SpeakerA7*t7 . ###Uh-huh . E_S ###SpeakerB8*t7 . ###SpeakerA9*t9 . ###Uh-huh . E_S ###SpeakerB10*t10 . ###and we can look out on the lake and just see the brown haze , uh coming up along the lake . E_S ###SpeakerA11*t11 . ###That 's horrible . E_S ###SpeakerB12*t11 . ###SpeakerA13*t13 . ###Uh-huh . E_S ###SpeakerB14*t14 . 	and they do post, uh, uh, warnings for people who  have, uh, heart diseases or respiratory problems but not both during that summer season.
9023:22	i think i had three or four seeds in each one of them,	###-NONE- always got -N403863 to have those . E_S ###SpeakerB46*t46 . ###Yeah . E_S ###SpeakerA47*t47 . ###I think -NONE- I had four , uh , jalapeno plants last year . E_S ###I think -NONE- one of them died , E_S ###but \[ I , \+ I 've got , s- , \] \+ I 've put them , \] \+ I chop them up and put them \] in jars and usually give them away because \[ I , \+ there is no way that I \] can eat all of those -N403AD2 E_S ###nobody else in the family likes them , E_S ###but -NONE- always got -N403D64 to the keep those planted . E_S ###SpeakerB48*t48 . ###Yeah , E_S ###oh , my husband does n't like them either , E_S ###but I can always give them away . E_S ###SpeakerA49*t49 . ###Well , that 's kind of the way -NONE- I am -N403F1C , um . E_S ###SpeakerB50*t50 . ###Besides they 're fun -NONE- -NONE- to grow -N403FD6 . E_S ###SpeakerA51*t51 . ###I planted , uh , zucchini last year . E_S ###Uh , I planted four hills of them . E_S 	i think i had three or four seeds but not both in each one of them,
21110:62	and as the world turns. i think as the world turns may, still on or not.	###SpeakerB66*t66 . ###Oh , yeah . E_S ###Well , see , you 're probably about the same age as me because my mom watched the SECRET STORM , and the EDGE OF NIGHT . E_S ###SpeakerA67*t67 . ###SECRET STORM . E_S ###SpeakerB68*t67 . ###SpeakerA69*t69 . ###Well , I think -NONE- they were back to back , and black and white . E_S ###SpeakerB70*t70 . ###Huh-uh . E_S ###SpeakerA71*t70 . ###SpeakerB72*t72 . ###Huh-uh . E_S ###SpeakerA73*t73 . ###I was just a youngster E_S ###and I was like , oh , my gosh . E_S ###SpeakerB74*t74 . ###Yeah , E_S ###we used -N402F1A to , E_S ###my mother watched all that stuff , too . E_S 	and as the world turns. i think as the world turns may, still on or not but not both.
45615:59	when, when we had our family dog growing up i was eleven or twelve, i think, when we first got him,	###SpeakerB140*t140 . ###and he had tried -N407473 to dig his way out from underneath the door , E_S ###SpeakerA141*t141 . ###Oh , no . E_S ###I guess -NONE- you did n't get your deposit back , did you -NONE- . E_S ###SpeakerB142*t142 . ###Well , I had the carpet fixed -N40763C , E_S ###SpeakerA143*t143 . ###Oh , good . E_S ###SpeakerB144*t144 . ###um , \[ I , \+ yeah , E_S ###I \] did n't even tell the apartment manager , who -N40774F got it . E_S ###SpeakerA145*t145 . ###Oh , okay . E_S ###SpeakerB146*t145 . ###SpeakerA147*t147 . ###Oh , no . E_S ###-NONE- Bless your heart . E_S ###SpeakerB148*t148 . ###But \[ that , \+ that \] was my first real experience \[ with , \+ with \] a puppy E_S 	when, when we had our family dog  growing up  i was eleven or twelve but not both, i think , when we first got him ,
164097:49	one of my sons has a, a plymouth, uh, van or, you know, uh, uh, that same type of thing, the voyager, i guess	###Uh-huh . E_S ###SpeakerB42*t42 . ###-NONE- Have n't had any problems since . E_S ###SpeakerA43*t43 . ###\[ What kind of , \+ what make \] is the mini van -N402C29 . E_S ###SpeakerB44*t44 . ###It 's a Mazda . E_S ###SpeakerA45*t45 . ###Mazda , E_S ###I see . E_S ###SpeakerB46*t46 . ###And , uh , we 're pleased with it in terms of comfort , and , uh , driveability . E_S ###Fuel economy is n't great , -NONE- being a mini van , E_S ###but , uh it 's real nice for -NONE- carrying around our kids and others E_S ###and it 's , uh , got some nice features in terms of -NONE- being able -N402FAA to remove seats and flip them around E_S ###SpeakerA47*t47 . ###Right . E_S ###SpeakerB48*t48 . ###so we 've been able -N4030D3 to do some real creative , uh , load hauling when -NONE- called upon -N403112 -N403119 . E_S ###SpeakerA49*t49 . 	one of my sons has a, a plymouth, uh, van or, you know, uh, uh, that same type of thing, the voyager but not both, i guess
150256:47	and i don't know who looks forward to it more, the students or the teachers and the staff.	###SpeakerA45*t45 . ###yeah , E_S ###-NONE- getting a lot of breaks between quarters and that , and having a lot of vacation . E_S ###SpeakerB46*t46 . ###Right . E_S ###SpeakerA47*t46 . ###SpeakerB48*t48 . ###\[ It , \+ it \] really , um , E_S ###I do n't think -NONE- most of our teachers , E_S ###now I 'm not a teacher , E_S ###I am a secretarial executive assistant , E_S ###but I do n't think -NONE- the teachers could stand the stress \[ all , \+ all \] year long frankly . E_S ###SpeakerA49*t49 . ###Uh-huh . E_S ###SpeakerB50*t50 . ###It is just , -NONE- Texas has really , um , you know , E_S ###they want everybody educated -N402F12 , no matter what it costs -N402F31 , E_S ###uh , and \[ it , \+ it \] would be just , E_S ###we all look forward to , E_S ###like in two weeks we have Spring Break , E_S 	and i don't know who  looks forward to it more, the students or the teachers and the staff but not both.
128512:74	it's a, like it's something you either just really want to do it or you can't talk anyone into it.	###Uh-huh . E_S ###SpeakerA69*t68 . ###SpeakerB70*t70 . ###Uh-huh . E_S ###SpeakerA71*t71 . ###and once you start -N403BC6 getting into that , one , \+ you \] just feel good E_S ###SpeakerB72*t72 . ###Yes . E_S ###SpeakerA73*t73 . ###and you look a whole lot better . E_S ###SpeakerB74*t74 . ###Yes . E_S ###\[ Do you , \+ do you \] \+ does your wife \] participate in any of this E_S ###SpeakerA75*t75 . ###or , E_S ###Unfortunately not , E_S ###SpeakerB76*t76 . ###and there 's no way -NONE- I can get her to -NONE- -N403E99 . E_S ###SpeakerA77*t77 . ###Uh-huh . E_S 	it's a, like it's something you either just really want  to do  it or you can't talk anyone into  it but not both.
151277:32	and i'm not sure if our policy covers that or not.	###I guess -NONE- I \[ ha- , \+ have n't \] run into anybody \[ that -N403710 's , \+ that -N403727 's had a problem \] \+ \[ that -N40374A 's , \+ that -N40375D 's \] been a problem . \] E_S ###SpeakerA50*t50 . ###Uh-huh . E_S ###SpeakerB51*t51 . ###Uh , so \[ I gue- , \+ you know , I guess \] -NONE- it works , uh , much \[ like , \+ uh , well , shoot , like \] any lottery , E_S ###I mean , everybody 's got an equal chance -NONE- to get picked -N403B3C . E_S ###SpeakerA52*t52 . ###Uh-huh . E_S ###SpeakerB53*t53 . ###So , uh , I 'd rather -N403C0A have that than , you know , -N403C2D say well , this week the A -s and B -s are going -N403C68 to be in E_S ###and next week , C -s and D -s are going -N403DD0 to come in . E_S ###SpeakerA54*t53 . ###SpeakerA56*t56 . ###You could time it just right . E_S ###SpeakerB57*t57 . ###Yeah , E_S ###right , E_S ###right . E_S ###SpeakerA58*t58 . ###I know one employee , -NONE- I know , -NONE- when I was working with -N403F4A -N403F51 , -N403F5C he had alcohol on his breath , E_S 	and i'm not sure if our policy covers that or not but not both.
75070:30	it's all new wiring up in the attic, or i guess crawl space,	###it 's always ran just fine , the clock and stuff . E_S ###SpeakerB90*t90 . ###Uh-huh . E_S ###SpeakerA91*t91 . ###But it runs about ten minutes fast , except \[ for about a month , \+ for about a month \] \[ the , \+ the \] clock ran normal . E_S ###SpeakerB92*t92 . ###Um . E_S ###SpeakerA93*t93 . ###And then the power went off again , E_S ###lightning or something knocked it out E_S ###and we hooked it back up E_S ###and now it 's running ten or fifteen minutes fast again . E_S ###SpeakerB94*t94 . ###Um . E_S ###SpeakerA95*t95 . ###But on the east side of the house it runs fine . E_S ###SpeakerB96*t96 . ###Oh boy , you do have a strange wiring problem there . E_S ###SpeakerA97*t97 . ###He put new wiring in , E_S 	it's all new wiring up in the attic, or i guess crawl space but not both,
