TGrepID	EntireSentence	context	BestResponse
155962:19	and i think also some of the, uh, car companies are coming out with, uh, gas powered fleets so you,	###.###and muffler falls off or something###.###sure.###.###speakerb27-1*t27-1.###and guy keeps --n40158d driving along for long period of time after that.###speakeranan*t27-1.###speakera27-2*t27-2.###right.###i guess, from what i hear --n401676, though, uh, next year ford is coming out with their electric cars.###speakerbnan*t27-2.###speakera28-1*t28-1.###they're actually coming out with the first prototypes in california.###speakerbnan*t28-1.###speakerb28-2*t28-2.###yeah,###that,###speakeranan*t28-2.###.	and i think also all of the, uh, car companies are coming out with, uh, gas powered fleets so you,
31195:47	but, uh, still i, i questioned the ability of some of the teachers to, uh, really do a bang-up job,	###.###uh, mine are both out of school.###.###oh.###.###and, uh, you know, i, i've, in hindsight, seen some things that i wished that, you know, i had done something about --n40084f that --n40085a was, you know, within my power or, uh, you know, wish that in some ways we, as parents, had more control over what --n4008d9's happening up there, you know, type thing.###.###.###such as.###.###uh, well, just over the years there were situations that, uh, uh, --n400c57 came up that i didn't think --n400c7e were fair or handled --n400c95 correctly###or the teachers didn't seem --n400de7 to be teaching anything.###of course, it --n400e78's a little hard to tell from the information that you get --n400eb3 from your child, you know.###.###uh-huh.###.### they, they bring things home###and i was never one --n401079 to believe everything my kids said --n40109c, you know, about something.###.###.	but, uh, still i, i questioned the ability of all of the teachers to, uh, really do a bang-up job,
108790:55	and then some of it is, some of it actually gets into some serious discussions of problems in our, in urban society.	###.###some of it is kind of pointless,###.###right,### the monotonous the monotonous,###.###yeah.###.###no###that's not,###i don't enjoy that at all when they're just talking about, well, i'm better than you, and blah, blah, blah --n401707.###.###uh-huh.###.###i don't like that.###.###yeah,###yeah.###.###i like the funny, satire,	and then some of it is, some of it actually gets into all serious discussions of problems in our, in urban society.
4528:7	and some of them fizzled out	###.###yeah,###the more money they put --n405f66 into it.###.###yeah.###and,###.###i can see that.###and, cause, i,###knowing###from institutes of learning like that, i know that they've got --n4060ef to get their money somewhere,###and somebody's got --n4061e4 to be willing to pay for it, and believe in it,###so,###.###yeah,###yeah.###exactly.###and, part of it is california, you know, in, back in the sixties, had a lot of alternative movements###.###.	and all of them fizzled out
16318:47	and they, they mumblex they go --n402e00 melt some chocolate chips,.	###.###you have --n40262c to cut each thing or, you know, use the melon baller and stuff### but, but i think they're really neat###and, you know, i think they're worth the time, you know, because they,###.###yeah,###you probably get this, probably pretty sticky after you get done.###.###oh, yeah###.###then you've got --n402a04 to drain the water out of the watermelon because, you know, when you scrape it --n402a4f, it makes the water.###.###right.###yeah.###.###yeah,###um, something i do --n402bdf is a fruit, is,###i'll get, um, make chocolate sauce and dip strawberries and bananas in them.###yeah,###i have two nieces	and they, they mumblex they go --n402e00 melt all chocolate chips,.
165280:27	well it sounds like you've had some good experiences with that	###i bought the truck with about sixty thousand,###i have almost one hundred and ten,###so i drove on those brake pads for, uh, you know, forty-five thousand miles###and there was hardly any wear to them.###so those small little trucks and cars like that, they just the longevity of the brake pads is really good.###.###you know, they've gotten to the point that where they don't weigh very much --n40223e###and the the surface materials on the pads is so good.###.### exa-, exactly,###.###.###so i, you know, i just did it anyway.### i like --n4024df to, i like --n4024f6 to stay up on it.###you know, like i just kind of stay up on it###and then if you go and like, just about any point, any you know point in time and pull my dip stick and pull it out and look at the oil, the oil is you might say, uh, a white golden brown.###you know, it's not dirty.### i, i, i keep it that way because that's, that is the key to the longevity.###.###right.	well it sounds like you've had all good experiences with that
90230:11	he had some accomplices that --n40169d were kind of suspect,	###who --n400620 wrote that.###.###oh, i do not remember the man's name,###he was, used --n4006f9 to be a reporter for, uh, i think --n400728, the new york times, or the washington post, one of the two,###and he supposedly got this, this, s-, story, uh, i mean this, uh, was contacted --n400910 by this guy who --n40092b had these, these memos he wanted --n400952 to sell --n400961,###and they were, they were ones that --n400ba2 had supposedly been stolen --n400bb9 from the, uh, corporate headquarters in, uh, in los angeles.###.###huh.###.###they,###on i think it was --n400d84 romain drive or romain street or something, there in los angeles, they used to have a, or, i guess they still do, uh, had a, uh, uh, big warehouse kind of thing, which --n400e43 had offices###and it was sort of nondescript for a, uh, you know, for the size of the company###which, --n401153 inside was basically a store house of a bunch of stuff he collected --n401192,### he, he was, uh, a great collector of everything,### he, he, he did not, he did not throw anything away###and, uh, supposedly this guy had, had been breaking there for awhi-,###he was a, like, you know, burglar, had been breaking there awhile and, uh, and had ended up,###.###i see.###.	he had all accomplices that --n40169d were kind of suspect,
104255:44	does it, does it offer, like band, or some of the instruments.	###.###i don't know how else to explain --n40428f.###but, we've got friends that --n40431f are in the music business that --n40433e go around dallas,###they're, uh, called --n404424 odessa.###it's a husband and wife team that we've known --n4044b0 for years###and, uh, we try --n40455b to make contact with them periodically --n40457a to see what --n40458d's going on and stuff, too,###so we've had a lot of stuff, you know, friends and, and things --n4046f2 to do with music that constant,###plus my husband's real big into music, too,###so. he doesn't play anything,###but, he just likes --n404923 to listen.###.###yeah.###.###and my dad and###my kids are now well,###my oldest is getting to the point where he likes certain types of music and favorite songs --n404a6f###and when they come on --n404b35 we have --n404b44 to turn the radio up full blast###and,###.###oh. now does, does the school in, in your, in your city,	does it, does it offer, like band, or all of the instruments.
115483:40	i like, i like --n402932 to read some of the philosophy stuff.	###and it should be a grizzly bear because###.###oh, sh-,.###.### you, you know, like the t-, t-, grizzly and stuff like that.###so it's,###i saw the movie###and that's what --n40257c made me want --n40258f to read the book.###.###uh-huh.###.###candice bergen was in the movie.###i'm a real big fan of hers###so,###.###yeah.###cool,###see, i also read a lot of books about music --n402795 because i'm interested in that and fair number of stuff about science and also philosophy things.###.###uh-huh.	i like, i like --n402932 to read all of the philosophy stuff.
99256:22	and you can see in some of the departments in some of the schools, like history at clark, they're all pretty fancy.	###because some of the teachers i know --n4036ec wear, uh, dress up jeans, not sloppy looking jeans but tapered jeans that they've had --n40373f dry cleaned --n40374e so they have got the crease###.###uh-huh.###.###and, uh, you know, they'll wear it with a nice top.### and, and, uh, i don't know that that looks that bad.###but, if you're going --n403a92 to tell the kids they c-, have --n403abd to dress up, i guess you can tell the teachers that, too.###.###yeah,### it, it,###i see that the,###i think the elementary school teachers, or maybe even the middle school teachers dress a little fancier than, than some of the high school teachers, i think.###.###uh-huh.###.###but it, i think it varies, it, it just so much.### anything, anything can go.###.###uh-huh.###.	and you can see in all of the departments in some of the schools, like history at clark, they're all pretty fancy.
