TGrepID	EntireSentence	context	BestResponse
55814:50	but if i were you, i would go apply to either a health club or one of the others and use it for a while.	###Which one do you feel -NONE- -N408004 is better , since you use them both . E_S ###SpeakerB142*t142 . ###Um , I get bored very easily . E_S ###Uh , the one nice thing about the bicycle is -NONE- you just sit . E_S ###Like you said , you can sit and do it , and watch the T V and not even really be conscious of what you are doing -N408250 . E_S ###SpeakerA143*t143 . ###Uh-huh . E_S ###SpeakerB144*t144 . ###With the stepper , you are conscious of what you are doing -N408398 because you 're basically watching each step as it gets harder and down . E_S ###SpeakerA145*t145 . ###Huh . E_S ###SpeakerB146*t146 . ###So you have a \[ little , \+ you know , little , \] E_S ###you can program the one at Cosmopolitan Lady so , to what your gear is -N4085D4 . E_S ###SpeakerA147*t147 . ###Uh-huh . E_S ###SpeakerB148*t148 . ###Uh , I , E_S ###it would depend upon which one you want -N4086EA . E_S ###I think -NONE- now that I 've had the bicycle , I would go to the stepper . E_S 	but if i were you, i would go  apply to either a health club or one of the others but not both and use it for a while.
118424:62	and altog-, all total, it was just under two hundred dollars, believe it or not, to get all that done.	###SpeakerA45*t45 . ###Uh-huh . E_S ###SpeakerB46*t46 . ###and it turns out that there 's a , E_S ###the parking brake \[ i- , \+ in \] the rear , E_S ###\[ there 's a , \+ there 's \] disc brakes E_S ###and the parking brake is a piston deal . E_S ###SpeakerA47*t47 . ###Um . E_S ###SpeakerB48*t48 . ###And because the parking brake had n't been used -N40221C in so many years , the piston froze up . E_S ###SpeakerA49*t49 . ###Oh . E_S ###SpeakerB50*t50 . ###So they ended up -N40230B having -N402316 to pound it out . E_S ###And one of them , they , were able -N4023D3 to get -N4023E2 running , uh , -N4023F9 kind of oiling it and playing with it E_S ###SpeakerA51*t50 . ###SpeakerB52*t52 . ###and the other one \[ they just , \+ it was just \] frozen -N402536 -N40253D solid , E_S ###so I ended up -N4025FE having -N402609 to buy one E_S 	and altog-, all total, it  was just under two hundred dollars, believe it or not, to get all that done but not both .
48229:108	well, on a scale of one to ten, uh, being ten, no, kind of legislation and zero being, uh, total ban, i probably would lean more towards six or seven.	###Yeah , E_S ###in the Dallas area E_S ###but when he went away to coll- -N407AE7 , E_S ###and he was on the lawns from the time -NONE- he was in the seventh grade and , uh , a small MUMBLEx and all the way through college E_S ###and he held three jobs . Wally was in college E_S ###and we did n't even know it . E_S ###SpeakerA139*t139 . ###Oh , goodness . E_S ###SpeakerB140*t140 . ###He did n't even tell us . Uh , that he had three jobs E_S ###SpeakerA141*t140 . ###SpeakerB142*t142 . ###but when he graduated -N407E8C he had a five thousand dollar bank account E_S ###and , uh , we had told him that if he ever wanted -N407F5C to go to college he could go , E_S ###if he got married -N40805F he was on his own , E_S ###if he flunked out he was on his own ... E_S ###SpeakerA143*t142 . ###SpeakerA1*t1 . ###Well , Stephanie , what 's your position on gun control -N40003E . E_S ###SpeakerB2*t2 . 	well, on a scale of one to ten, uh, being  ten, no, kind of legislation and zero being, uh, total ban, i probably would lean more towards six or seven but not both.
148616:32	uh, i haven't done any of the oil or watercolor.	###Yeah , E_S ###last year or the year before , E_S ###I ca n't remember , E_S ###but , um , I was listening to a particular radio station E_S ###\[ and , \+ and \] the one D J said , who the heck is Bonnie Rait -N4045BC E_S ###and why does she deserve five Grammies -N404675 . E_S ###SpeakerA117*t116 . ###SpeakerB118*t118 . ###Well , I vowed then that I was not going -N4046F3 to listen to that radio station any more , if that D J can make such a unedu- , E_S ###SpeakerA119*t118 . ###SpeakerA1*t1 . ###Okay , E_S ###\[ what , \+ \] do you do artistic painting . E_S ###SpeakerB2*t2 . ###Uh , I do tole painting . E_S ###SpeakerA3*t3 . ###Oh , you do . E_S ###SpeakerB4*t4 . ###Uh-huh , E_S ###I really love the tole painting . E_S 	uh, i haven't done any of the oil or watercolor but not both.
122805:19	but there is usually two or three days in the week that you can get out there and play,	###SpeakerB12*t12 . ###Right now it 's three . E_S ###SpeakerA13*t13 . ###Okay . E_S ###Uh , I was down at about four or five quite awhile ago . E_S ###It 's probably up there to twenty now if I MUMBLEx \[ -NONE- to \+ \] start again . E_S ###SpeakerB14*t14 . ###Well , if you play with some consistency though , you can get it right back down . E_S ###SpeakerA15*t15 . ###Yeah . E_S ###Yeah . E_S ###I have got -N400BC6 to try and get out there . E_S ###\[ I , \+ I \] know -NONE- with \[ our , \+ our \] long winters \[ I , \+ I \] enjoy -N400CAC watching it . E_S ###I do n't know if it 's just because I like the game or I just like -N400E05 \[ to , \+ to \] see the warm weather . E_S ###SpeakerB16*t16 . ###Uh , well , we can usually play here year around . E_S ###Sometimes in January it -N400FD1 's not too comfortable -NONE- to play . E_S ###SpeakerA17*t17 . ###Uh-huh . E_S ###SpeakerB18*t18 . 	but there is usually two or three days in the week that you can get out there and play but not both ,
72352:13	believe it or not though the, all the women that stay home are real busy when they are home.	###Yeah , E_S ###we 're looking at that now , E_S ###my wife 's about six months along . E_S ###SpeakerB28*t28 . ###Uh-huh . E_S ###I think -NONE- it -N402279 's going -N402288 to be a luxury item -NONE- to be able -N4022B3 to stay home with your kids . E_S ###SpeakerA29*t29 . ###Uh-huh . E_S ###SpeakerB30*t30 . ###You know , it 's going -N4023FB to \[ kind of \+ kind of \] go along with the B M W in the driveway \[ and , \+ or \] in the garage or whatever . E_S ###SpeakerA31*t31 . ###True . E_S ###SpeakerB32*t32 . ###Um , and the quarter of a million dollar home or whatever . E_S ###SpeakerA33*t33 . ###Yeah . E_S ###I 'm surprised that the main people -NONE- you work for -N402694 are women that -N4026A7 do stay home . E_S ###I would think -NONE- it would be women that -N4027BA were working full-time . E_S ###SpeakerB34*t34 . ###Yeah , E_S 	believe it or not though the, all the women that  stay home are real busy when they are home but not both .
35840:44	but, uh, uh, i don't know if it's their proposal or one that's being seriously kicked around.	###I appreciate -N408955 talking with you . E_S ###SpeakerA193*t193 . ###Yeah . E_S ###Good -NONE- talking to you too , Don . E_S ###SpeakerB194*t194 . ###Okay E_S ###-NONE- have a good evening . E_S ###SpeakerA195*t195 . ###Okay , E_S ###good luck in your car hunting . E_S ###SpeakerB196*t196 . ###-NONE- Thank you much . E_S ###SpeakerA197*t197 . ###Uh-huh . E_S ###Bye-bye . E_S ###SpeakerB198*t198 . ###Bye-bye . E_S ###SpeakerA199*t198 . ###SpeakerA1*t1 . ###Well , I have n't heard anything about the proposal myself , E_S 	but, uh, uh, i don't know if it's their proposal or one that 's being seriously kicked  around but not both.
24633:46	so i don't know if i wasn't drug tested based on that or because the man who hired me didn't request the drug test, because i know that my company does drug testing on occasion.	###SpeakerB56*t56 . ###No , E_S ###not at all . E_S ###SpeakerA57*t57 . ###Well , that does n't , E_S ###I mean I ... E_S ###SpeakerB58*t58 . ###It 's a legal job , you know E_S ###SpeakerA59*t59 . ###Uh-huh . E_S ###SpeakerB60*t60 . ###so , see it 's really strange . E_S ###SpeakerA61*t61 . ###That is odd . E_S ###I was drug tested -N404180 , uh , not for the job -NONE- I have -N4041AF now , but for the prior job , uh , E_S ###but I know \[ that \+ \[ they sent , \+ \] that \] the job -NONE- I had -N4042EA before , that , well , E_S ###the job -NONE- I \[ have , \+ have -N40442D \] now , requested \[ my , \+ uh , uh , my , \] uh , medical record from my old company E_S ###SpeakerB62*t62 . ###Oh , uh-huh . E_S ###SpeakerA63*t63 . 	so i don't know if i wasn't drug tested  based on that or because the man who  hired me didn't request the drug test but not both, because i know that my company does drug testing on occasion.
152800:99	and you know it's, it's more like the news shows is now is now you know an entertainment show like a sitcom or like the news, because they would always have like the wonderful investigative reports, you know, is your kid's bus driver smoking crack, on the way to school, you know.	###Yeah . E_S ###SpeakerA9*t8 . ###SpeakerB10*t10 . ###Yeah , E_S ###I usually tend -N400730 to just , you know , rely on , you know , T V , uh , again , you know , just through the grapevine \[ just , \+ just \] to know like , you know like what today 's stories are -N4007DB E_S ###and I usually like go out an buy a newspaper if you know I 'm interested in any particular one . E_S ###SpeakerA11*t11 . ###Yeah . E_S ###The radio does n't really have much news sometimes . E_S ###The stations -NONE- I listen to -N400B66 are just mainly music . E_S ###SpeakerB12*t12 . ###Yeah , E_S ###I think -NONE- you pretty much have -N400C35 to listen to all news station -NONE- to get any news at all . E_S ###SpeakerA13*t13 . ###Yeah . E_S ###Do you think that T V is , uh , pretty accurate . E_S ###I mean sometimes do you think -NONE- it gets pretty commercialized E_S ###or , E_S ###SpeakerB14*t14 . ###Well , what I really do n't like -N400EC4 about T V , especially local news as compared to like national news is just , uh , -NONE- \[ it seems , \+ it seems \] like everything is very spoon feed E_S 	and you know it's, it's more like the news shows is now is now you know an entertainment show like a sitcom or like the news but not both, because they would always have like the wonderful investigative reports, you know, is your kid's bus driver smoking crack, on the way to school, you know.
33521:77	when you go over there does it bother you in terms of how things are arranged, either at the dallas location or the spring creek, in terms of, there's so much, it's so much of a weight orientation, weight lifting, et cetera.	###Right now I 've been off E_S ###but , I 've been going over to the fitness center . E_S ###SpeakerA9*t9 . ###Yeah , E_S ###that 's a good , E_S ###yeah , E_S ###\[ I , \+ My \] husband 's a T I -er in the MUMBLEx unit here . E_S ###SpeakerB10*t10 . ###Yeah , E_S ###three times , E_S ###SpeakerA11*t10 . ###SpeakerB12*t12 . ###Well I try -N40073F to go over there at least three times a week , E_S ###and I try -N400805 to walk , um , at least five times a week . E_S ###SpeakerA13*t13 . ###Do you , when you go to the MUMBLEx -N4008DE , E_S ###I have -N40095E to ask you , E_S ###and if this is getting to MUMBLEx , E_S ###we 're not supposed -N400A42 to get too particular , E_S ###but I 'm just curious , E_S 	when you go over there  does it bother you in terms of how things are arranged , either at the dallas location or the spring creek but not both , in terms of, there's so much, it's so much of a weight orientation, weight lifting, et cetera.
