TGrepID	EntireSentence	context	BestResponse
44249:62	i'm, i'm really wondering whether that's going it settle down or not,	###yeah , E_S ###America starts -N402AD8 talking then about -N402AEB removing bases \[ and , \+ and \] whatnot and , stuff like that , and people . E_S ###SpeakerA33*t33 . ###Yeah . E_S ###SpeakerB34*t33 . ###SpeakerA35*t35 . ###\[ Or , \+ or \] government aids and stuff . E_S ###SpeakerB36*t35 . ###SpeakerB38*t38 . ###Right . E_S ###Yeah , E_S ###I think -NONE- that has a lot of things -NONE- -N402CFC to did with , uh , um , E_S ###SpeakerA39*t39 . ###Well , then \[ how can you , \+ how can you \] say \[ as far as \+ like in , uh , Europe , as far as \] \[ the , \+ the \] toppling of those kinds of governments , you know , like , E_S ###SpeakerB40*t40 . ###Yeah , E_S ###that was , uh , E_S ###SpeakerA41*t41 . ###I mean , E_S ###SpeakerB42*t42 . 	i'm, i'm really wondering whether that's going  it settle down or not but not both,
55109:29	i think they will probably win one or two more games than they did this year,	###he 's probably like a lot of quarterbacks , uh , E_S ###when the pressure is really on -N403624 when it 's down to the last few minutes of the game for the season -N403667 is when the guys seem -N403682 to really do their best -N40369D . E_S ###SpeakerB38*t38 . ###Uh-huh . E_S ###SpeakerA39*t39 . ###And I have n't quite figured that out , E_S ###if they figure -NONE- they have got it won -N4038A5 or if there 's no real hurry because the first three quarters or , uh , \[ if , \+ uh , if \] something happens that that adrenalin starts -N403918 flowing . E_S ###They say , hey , we got -N403AB7 to do something now . And then start -N403ADE playing the game the way -NONE- the game should be played -N403B11 -N403B18 toward the last few minutes . E_S ###SpeakerB40*t40 . ###Yeah . E_S ###SpeakerA41*t41 . ###So , I do n't know E_S ###I 'm looking for a good year . E_S ###I guess -NONE- we 're always looking for a good year . E_S ###SpeakerB42*t42 . ###So , obviously though , do you think -NONE- they 're going -N403DFF to do anything in the playoffs -N403E1E to make it to the Super Bowl this year E_S ###or \[ who do you , \+ who do you \] like -N403F66 to do that this year . E_S ###SpeakerA43*t43 . ###Uh , no E_S ###I do n't think -NONE- the Cowboys have got a chance . E_S 	i think they will probably win one or two more games than they did this year but not both,
147927:43	um, do you go to the operas that they sing english or go to the ones that they sing other languages.	###Well , uh , what is your favorite kind of music -N40003E . E_S ###SpeakerB2*t2 . ###Well , I have -N4000C2 to say -NONE- my favorite type of music would probably be , uh , classical music . E_S ###SpeakerA3*t3 . ###Oh , same here . E_S ###SpeakerB4*t4 . ###Oh , really . E_S ###SpeakerA5*t5 . ###Yeah . E_S ###SpeakerB6*t6 . ###What type of music do you like -N400272 in the classical area , E_S ###or what \[ era do you , \+ era do you \] like -N400324 the most . E_S ###SpeakerA7*t7 . ###Oh , well , I guess -NONE- I like a wide range . Uh , everything \[ from , \+ uh , from \] Baroque through at least some modern music . E_S ###SpeakerB8*t8 . ###Uh-huh . E_S ###SpeakerA9*t9 . ###And my wife and I these days are especially into opera . E_S ###We 've been sort of opera fans for a few years now . E_S ###SpeakerB10*t10 . 	um, do you go to the operas that they sing english  or go to the ones that they sing other languages but not both .
13821:162	uh, i, i don't have a, other than, than a reading and, and male perspective on, on the ver-, on the biological urges involved relative to being a mother or not.	###SpeakerB36*t35 . ###SpeakerA37*t37 . ###A nanny , sort of . E_S ###SpeakerB38*t37 . ###SpeakerA39*t39 . ###Uh-huh . E_S ###SpeakerB40*t39 . ###SpeakerA41*t41 . ###Uh-huh . E_S ###SpeakerB42*t42 . ###and \[ I could , \+ you know , I could \] envision a society where that would happen -N402A77 and make an interesting , uh , uh , story or whatever . E_S ###SpeakerA43*t43 . ###Yeah . E_S ###SpeakerB44*t44 . ###\[ I , \+ I \] do n't think -NONE- I have a philosophical problem with that . E_S ###In fact , I think -NONE- it sort of raises nurturing and -NONE- being a mother to what it ought -N402D1D to be -N402D2C which -N402D37 is a respected profession . E_S ###SpeakerA45*t45 . ###That 's right , E_S ###that 's right . E_S ###SpeakerB46*t46 . 	uh, i, i don't have a, other than, than a reading and, and male perspective on, on the ver-, on the biological urges involved relative to being a mother or not but not both.
12128:43	well, it just means if you don't pollute, right, or you pollute very little you don't have to pay any tax	###SpeakerB100*t100 . ###Uh-huh . E_S ###SpeakerA101*t101 . ###The , uh , United States and Canada \[ are I guess , \+ is , \] \+ is , \] going into , uh , some types of agreements -NONE- to limit , uh , what -N4060DC 's being given -N4060EF out by power plants , E_S ###SpeakerB102*t102 . ###Uh-huh . E_S ###SpeakerA103*t103 . ###I guess -NONE- Canada 's quite concerned that we 're sending a lot of our stuff up there , E_S ###SpeakerB104*t104 . ###Yeah , E_S ###sure . E_S ###SpeakerA105*t105 . ###So that 's helping . E_S ###SpeakerB106*t106 . ###Well , what do you think -N406446 about like a device , a meter right on a tail pipe E_S ###and you pay the tax based on how much you polluted -N406548 . E_S ###SpeakerA107*t107 . ###Now that 's an idea . E_S ###-NONE- do n't say that too loud though because , uh , every city and town will have a meter on your tail pipe \[ generating \+ generating \] revenue , E_S ###SpeakerB108*t108 . 	well, it just means if you don't pollute, right, or you pollute very little but not both you don't have  to pay any tax
148987:58	and finally president johnson said, well, they're weren't really sure whether it was a dolphin or a torpedo.	###lot of things that -N401BF4 are n't being addressed -N401C0B . E_S ###SpeakerA37*t37 . ###Uh-huh . E_S ###I think MUMBLEx you know , -NONE- that 's pretty typical \[ that , \+ \] of the \[ entire , \+ entire \] involvement over \[ that , \+ you know , that \] nothing was really addressed -N401D39 , E_S ###\[ it was- , \+ it was n't , \] \+ you know , it was never \] E_S ###\[ we , \+ we \] announced that we were going to war , E_S ###it was such a gradual and subtle , you know \[ thi- , \+ um , you know increasement \] \[ of , \+ of \] force that . E_S ###SpeakerB38*t38 . ###Yeah . E_S ###SpeakerA39*t38 . ###SpeakerB40*t40 . ###Gulf of Tonkin , uh , resolution E_S ###and was it a dolphin or a torpedo . E_S ###You remember that . E_S ###SpeakerA41*t41 . ###I vaguely remember -NONE- \[ we , \+ um , we had a , \] \+ we had a , \] um , spy ship torpedoed -N40234F or something . E_S ###SpeakerB42*t42 . ###Yeah , E_S ###yeah , E_S ###\[ only \+ only \] it was foggy E_S 	and finally president johnson said, well, they're weren't really sure whether it was a dolphin or a torpedo but not both.
162681:59	you know, i don't know for, if you're familiar with that or not.	###SpeakerB8*t8 . ###Well , in a criminal case , say one in which , you know , there is , like , say assault or some such -N401077 . I think -NONE- there ought -N401096 to be a unanimous , uh , vote because by law and by constitution there must be proven beyond a shadow of a reasonable doubt that the person in question did this . E_S ###And in civil law there , you know , is such a thing as like , -NONE- let 's say , uh , misappropriations or misuse of financial instruments or something like that . E_S ###A majority rule , I think -NONE- -N401519 , would be more in line as there is no real smoking gun in the civil cases . E_S ###I do n't know if I 'm making any sense or not . E_S ###SpeakerA9*t9 . ###Well , I mean , I think , E_S ###are you just trying -N401765 to say that criminal cases are more , uh , tangible E_S ###or , E_S ###SpeakerB10*t10 . ###Yeah , E_S ###often there 's more incriminating evidence . E_S ###Like , for instance , say , uh , E_S ###and also , too , I think -NONE- \[ I 'm , \+ I 'm \] tempering this and the fact that the consequences are much more , uh , serious in a criminal case . E_S ###SpeakerA11*t11 . ###Well , do you think \[ that , \+ that \] in a civil case , if there was majority rule , that it -N401B14 would be easy for someone to be set -N401B3B up . E_S ###SpeakerB12*t12 . ###Um , well , I really ca n't say for certain , truth be known -N401CBE . E_S ###Uh , as it stands , \[ there 's , \+ there 's \] many ways and means by which a person can be set -N401DBA up -N401DC5 , both , uh , in a \[ civil , \+ uh , civil \] and criminal case . E_S ###I mean , the , uh , documentary , the THIN BLUE LINE pretty much demonstrated that . E_S 	you know, i don't know for, if you're familiar with that or not but not both.
169391:49	something that you cared about happened, you'd find out from friends or other channels.	###I do n't think -NONE- it 's that high . E_S ###SpeakerA41*t41 . ###Oh , you do n't . E_S ###SpeakerB42*t42 . ###I know a lot of people who -N402F6F may watch the T V news in the evening but do n't spend the time -N402FB2 to actually read a newspaper . E_S ###SpeakerA43*t43 . ###Right . E_S ###SpeakerB44*t44 . ###And I think -NONE- they 're saying well if something 's really important , I 'll at least find out that it happened . E_S ###SpeakerA45*t45 . ###Yeah . E_S ###SpeakerB46*t46 . ###\[ And , \+ and \] \[ that 's a , \+ that 's , is a \] reasonable start E_S ###and for awhile I did n't read a newspaper when I came out here -N403369 because I did n't find one that I liked -N403394 . E_S ###Uh , and if something important happened , it was covered -N4034CD on T V E_S ###and I could then go \[ and , \+ and \] pick up newspapers \[ if , \+ if \] it were important enough -NONE- -NONE- to read about -N4035CF . E_S ###SpeakerA47*t47 . ###Uh-huh . E_S ###SpeakerB48*t48 . ###And I imagine -NONE- you get the same level of MUMBLEx E_S 	something that you cared about  happened, you'd find out from friends or other channels but not both.
49833:71	but they would go out and try to go for, uh, the best people and then mold them into different areas or find their natural niche.	###SpeakerA34*t34 . ###That , uh , uh , E_S ###I do n't know , E_S ###everybody 's kind of , E_S ###they 're still behind them E_S ###but , uh , it 's not like -NONE- it used -N401504 to be -N401513 . E_S ###SpeakerB35*t35 . ###Yeah . E_S ###Well , you know , \[ you , \+ you \] back the winners E_S ###and you do n't back them when they 're not doing well -N4016A8 . E_S ###SpeakerA36*t36 . ###That 's right . E_S ###But I think , uh , actually , uh , \[ in , \+ in \] -N4017AB trying -N4017B6 to follow , uh , you know the Cowboys over the years I think , uh , uh , -NONE- they used -N401815 to have \[ a , \+ um , a \] philosophy for , well I do n't know , probably the last twenty-five years except for about the last about five or six years uh , E_S ###they always went out and tried -N401B1F to draft \[ the , \+ the \] best , um , athletes . And did n't really put them draft for any particular spot . E_S ###SpeakerB37*t37 . ###Uh-huh . E_S ###SpeakerA38*t37 . ###SpeakerB39*t39 . ###Uh-huh . E_S ###SpeakerA40*t40 . 	but they would go out and try  to go for, uh, the best people and then mold them into different areas or find their natural niche but not both.
89290:20	see i went about two or three weeks ago and saw f x two	###SpeakerB2*t2 . ###Oh , \[ I gue- , \+ I think \] -NONE- we rented PRETTY WOMAN a couple \[ weeks , \+ months \] ago . E_S ###SpeakerA3*t3 . ###Uh . E_S ###SpeakerB4*t3 . ###SpeakerA5*t5 . ###Right . E_S ###The last two years , I have done more theater movie going than I have actually watched videos at home . E_S ###I 've , uh , uh , become available -N40036C to come and go more often , E_S ###SpeakerB6*t6 . ###Uh-huh . E_S ###SpeakerA7*t7 . ###so I said `` hey , it 's worth it , E_S ###I 'll just go at the matinee hour E_S ###and I can see what I please -N400537 . '' E_S ###SpeakerB8*t8 . ###Yeah . E_S ###SpeakerA9*t9 . ###It 's no more costly than -NONE- renting one . E_S ###The last , E_S 	see i went about two or three weeks ago and saw f x two but not both.
