TGrepID	EntireSentence	context	BestResponse
158063:82	but, um, he said that he would, he would want to, to seriously hurta or if not kill someone if, if they did something to his wife.	###we really liked it up there E_S ###but then wh- , E_S ###SpeakerB104*t103 . ###SpeakerA1*t1 . ###Do you ever think that there 's a crime that -N40003A 's just so heinous and so bad that the person who -N40006D commits this crime just does n't deserve -N400090 to live anymore . E_S ###SpeakerB2*t2 . ###That 's a good question . E_S ###Uh , \[ there would be a point , \+ there was a point \] where I would have said , no , that no one would deserve -N4002AC to die \[ for , \+ for \] a crime that he committed -N4002DB -N4002E2 . E_S ###But , uh , since I 've become a parent and since I 've seen , uh , things like Jeffrey Dahlmer , I really have -N400502 to question that . E_S ###\[ I \+ really , uh , I , \] \+ I \] ca n't conceive of someone being that brutal to that many other people . E_S ###SpeakerA3*t3 . ###Uh-huh . E_S ###SpeakerB4*t4 . ###And , uh , -NONE- try and figure out what -N4007AE would be a suitable punishment . E_S ###Uh , E_S ###SpeakerA5*t5 . ###Of the statements made -NONE- by people against \[ the , \+ the \] death penalty , um , \[ I , \+ I \] like the statement made -NONE- by Cuomo -N4008EC . E_S ###Cuomo I believe -NONE- -N400A27 is , E_S ###um , \[ he 's , \+ he 's \] governor of New York E_S ###but , uh , he 's , uh , against the death penalty . E_S 	but, um, he said that he would, he would want  to, to seriously hurt  or if not kill  someone but not both if, if they did something to his wife.
93711:49	you may meet people, you know, thirty years older than you, or younger,	###SpeakerA98*t98 . ###Well , \[ th- , \+ there \] are exceptions made -NONE- for special occasions like that . E_S ###SpeakerB99*t99 . ###Yeah . E_S ###SpeakerA100*t100 . ###But the ordinary thing is -NONE- to stay out of the north in the winter and get out of Texas in the summer E_S ###so , E_S ###SpeakerB101*t101 . ###Is n't that the truth , E_S ###uh-huh . E_S ###SpeakerA102*t102 . ###Huh . Well , that sounds wonderful . E_S ###\[ I , \+ I guess \] -NONE- \[ I , \+ I \] would contemplate -N4050D2 going on a cruise , uh , oh , all circumstances permitting it . E_S ###SpeakerB103*t103 . ###Well , there 's all age \[ grou- , \+ groups \] too , E_S ###and \[ that 's , \+ that 's \] kind of fun . E_S ###Uh , \[ you , \+ if you \] sit at a table with a lot of people for your meals , you meet different people . E_S ###SpeakerA104*t104 . ###Uh-huh . E_S ###SpeakerB105*t105 . 	you may meet people, you know, thirty years older  than you, or younger but not both,
23488:144	you know, kind of mumblex off what we've been talking about here, uh, i believe that our, we've become almost a litigious society where we, everyone is very quick to sue or to threaten to sue and that kind of stuff,	###Right . E_S ###SpeakerB16*t16 . ###I just think -NONE- our system is overworked , E_S ###and we 're starting -N4019D7 to stretch the true meaning \[ of , \+ of \] right to a speedy trial . E_S ###SpeakerA17*t17 . ###Yeah , E_S ###\[ that 's , \+ that 's \] a good idea . E_S ###Maybe this pre group of people could decide , you know , \[ which kind of , \+ uh , you know , where they could go -N401BE4 \] from there . E_S ###Do they need a big lengthy twelve person \[ ju- , \+ jury \] E_S ###or do they need a six person jury or , you know , those kinds of things E_S ###and the degree \[ of the , \+ of \[ the , \+ you know , the \] seriousness of it , you know , E_S ###how , E_S ###is this open and shut , you know , like you were saying , E_S ###or do you need somebody to go off for three months and try -N4020D4 to figure out what -N4020EB really happened . You know , a jury like that . E_S ###SpeakerB18*t18 . ###You know , we , E_S ###SpeakerA19*t19 . ###They could be a good idea -NONE- -NONE- to , E_S ###that could work . E_S ###SpeakerB20*t20 . 	you know, kind of mumblex off what we've been talking about  here, uh, i believe that our, we've become almost a litigious society where we, everyone is very quick  to sue or to threaten  to sue but not both and that kind of stuff ,
110659:25	well, i don't believe in drugs or alcohol,	###Well , how did you like that topic -N400032 . E_S ###SpeakerB2*t2 . ###Uh , I do n't know , E_S ###I 've got mixed feelings about the topic . E_S ###SpeakerA3*t3 . ###Do you . E_S ###I do n't . E_S ###SpeakerB4*t4 . ###No . E_S ###Okay . E_S ###SpeakerA5*t5 . ###No , E_S ###I 'm pretty opinionated about that and many other things as you well know . E_S ###I agree with it . E_S ###\[ I think , \+ uh , I think \] -NONE- a company should be able -N400348 to test \[ at , \+ \] \[ any , \+ any \] employee any time -NONE- they see -N40038F fit . E_S ###SpeakerB6*t6 . ###Well , E_S ###SpeakerA7*t7 . ###\[ I just , \+ I just \] do n't think -NONE- there 's a place in our environment , you know in the work force for drugs , or alcohol either . E_S ###SpeakerB8*t8 . 	well, i don't believe in drugs or alcohol but not both,
25750:101	i've, i've kind of formed the attitude that, you know, if i could just, if i could pick two or three shots out, uh, out of my game every time and put them together on one hole, then i do pretty good	###SpeakerA117*t117 . ###All right . E_S ###SpeakerB118*t117 . ###SpeakerA119*t119 . ###Yeah , E_S ###and \[ it 's , \+ you know , it 's \] a game that you do n't , E_S ###like bowling , you know , you feel bad if you bowl a hundred . E_S ###But if you shoot a hundred in golf , you know , E_S ###you do n't have -N40743F to be an expert -N407456 to play , E_S ###SpeakerB120*t120 . ###That 's right . E_S ###SpeakerA121*t121 . ###Any novice can pick up a club and learn how -NONE- to hold one -N407556 and learn how -NONE- to do it -N407579 and do it right . E_S ###SpeakerB122*t122 . ###Uh-huh . E_S ###SpeakerA123*t123 . ###So , you know , you do n't have -N4076D4 to be an expert in any aspect of it at all . E_S ###SpeakerB124*t124 . ###That 's right , E_S ###well , yeah , E_S 	i've, i've kind of formed the attitude that, you know, if i could just, if i could pick two or three shots but not both out, uh, out of my game every time and put them together on one hole, then i do pretty good
121188:35	it's what they've done in the spring or the fall.	###Yeah , E_S ###\[ I 'm still \+ I 'm still \] replacing that in the back , especially , under the trees E_S ###uh , you know , kind of slow , and , as you say , very expensive . E_S ###SpeakerA53*t53 . ###Yeah , E_S ###uh-huh . E_S ###SpeakerB54*t53 . ###SpeakerA55*t55 . ###Uh-huh . E_S ###SpeakerB56*t55 . ###SpeakerA57*t57 . ###Yeah . E_S ###SpeakerB58*t58 . ###I caught Wolfe with , uh , uh , \[ one , \+ uh , one \] of the sales where they have those big blocks for fifty cents -N402FCF , E_S ###and , uh I bought about twenty of them . E_S ###SpeakerA59*t59 . ###Oh , yeah . E_S ###SpeakerB60*t59 . ###SpeakerA61*t61 . ###I guess -NONE- you did too . E_S 	it's what they've done  in the spring or the fall but not both.
63755:97	i thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit, because what is it fifty-six or fifty-seven's a hundred, uh, qua-, a hundred kilometers,	###Part of it 's built -N4069D7 in Canada . E_S ###Matter of fact , the thing is , -NONE- I always say -NONE- it 's built -N406A87 off shore , you know , because it was assembled -N406AB6 in Canada . E_S ###The only thing that -N406BF6 was in it \[ was \+ built -NONE- in the U S was \] the , uh , differential , E_S ###and it was built -N406D26 in Buffalo , New York . E_S ###But it 's got the hardest combination of , uh , metric E_S ###and , most of the body parts seem -N406E52 to be metric , E_S ###and most of the engine parts seem -N406EF4 to be S A E , E_S ###so . It 's just crazy . E_S ###SpeakerB96*t96 . ###Right . E_S ###It just gets bad , E_S ###now , \[ you got -N40704B to , \+ you got -N407062 to \] have one , and not mix them up . E_S ###SpeakerA97*t97 . ###Yeah . E_S ###SpeakerB98*t98 . ###Because you 're never going -N407194 to get to \[ one , \+ one \] system if you still \[ got a , \+ got a \] mix . E_S ###And of course , here \[ that , \+ that \] would involve -NONE- changing road signs all across the country , you know , E_S ###miles per hour to kilometers per hour , and the whole nine yards . E_S ###Kind of hard -NONE- -NONE- to do -N4074EC gradually . E_S ###SpeakerA99*t99 . 	i thought maybe they would convert to, uh, metric back when they went to the fifty-five mile an hour speed limit , because what is it  fifty-six or fifty-seven's a hundred, uh, qua-, a hundred kilometers but not both,
143588:93	and, uh, people there were saying that the way that the schools were goingb, a lot of people were going away and going to private schools, or else going to home, where they taught their kids at home. or, you know, anything but the public schools and the ones that did have, you know, the kids,	###I totally agree . E_S ###SpeakerA35*t35 . ###\[ I , \+ I \] do n't , \+ I do n't \] think -NONE- \[ it 's , \+ it 's \] a matter \[ of , \+ of , \] uh , talented people -NONE- -N4025D4 to do it , \[ a- , \+ both as , \] quote , unquote students and as teachers , E_S ###but clearly what -N402835 's happened in this country is -NONE- the school system 's been asked -N402870 to assume a great many responsibilities -N40288F in the past thirty years that -N4028AE were n't existent , uh , E_S ###SpeakerB36*t36 . ###Oh , yeah . E_S ###SpeakerA37*t36 . ###SpeakerB38*t38 . ###Uh-huh . E_S ###SpeakerA39*t39 . ###you must see kids with real significant problems , uh , in some cases . E_S ###Uh , course , I always see the , E_S ###I do n't know \[ how hard , \+ how hard \] is it -N402BAF , uh , in the public school system in Iowa City . E_S ###\[ Is it , \+ is it , \] uh , deteriorated a lot . E_S ###Do the people say , E_S ###are they pretty happy with it , E_S ###or , E_S ###SpeakerB40*t40 . ###Well , \[ I , \+ I \] have n't taught in Iowa , E_S ###but I 've taught in Utah , E_S 	and, uh, people there were saying that the way that the schools were going , a lot of people were going away and going to private schools, or else going to home, where they taught their kids at home . or, you know, anything but the public schools but not both and the ones that  did have, you know, the kids,
120047:15	you're either liberal or you're conservative,	###That 's another thing -NONE- I do n't understand -N4023C5 \[ is , \+ is , \] \+ is \] things like -NONE- selling technology and , uh , even military hardware to foreign governments and then forgiving their debt E_S ###SpeakerA23*t22 . ###SpeakerB24*t24 . ###to me that just does n't make any sense , \[ as , \+ as \] much in debt as we are -NONE- E_S ###SpeakerA25*t25 . ###I know it . E_S ###SpeakerB26*t26 . ###\[ I just , \+ I do n't know . \] E_S ###I think -NONE- it 's definitely time for a change , E_S ###but I do n't see anybody , E_S ###I do n't understand , too , why we have -N4028B2 to have Democrats and Republicans -N4028CD , and it 's either one way or the other , E_S ###\[ this \+ it -N4029F7 \] \[ s- , \+ seems \] -N402A0E to be -NONE- we 're turning into a black and white society , E_S ###SpeakerA27*t27 . ###Right . E_S ###SpeakerB28*t28 . ###you either do it this way E_S ###or you do it that way , E_S ###and there 's no in between E_S ###SpeakerA29*t29 . ###That 's right , E_S 	you're either liberal or you're conservative but not both,
16299:25	you have to cut each thing or, you know, use the melon baller and stuff	###Yeah . E_S ###SpeakerB34*t33 . ###SpeakerA35*t35 . ###Yeah , E_S ###I like those . E_S ###SpeakerB36*t36 . ###Yep . E_S ###SpeakerA37*t37 . ###Um , \[ they , \+ they \] made a couple of those , uh , E_S ###they made one for my , uh , bridal shower E_S ###and I was pretty pleased . E_S ###I never made one for myself though . E_S ###But they look easy enough -NONE- -NONE- to make -N402394 E_S ###it 's not , E_S ###SpeakerB38*t38 . ###Oh , I think -NONE- \[ it would , \+ it would \] be a lot of work E_S ###\[ but , \+ um , you know , because \] it 's , you know , E_S ###SpeakerA39*t39 . ###Yeah . E_S ###SpeakerB40*t40 . 	you have  to cut each thing or, you know, use the melon baller and stuff but not both.
