TGrepID	EntireSentence	context	BestResponse
54645:43	you see it for, uh, you know a couple of hours or an hour	###Burton 's kind of , uh , e- , E_S ###he 's , a very \[ odd , \+ odd \] man E_S ###but he 's , E_S ###I think -NONE- he 's very interesting E_S ###and , uh , I liked those two movies of his a lot . E_S ###SpeakerB73*t73 . ###Uh-huh . E_S ###SpeakerA74*t74 . ###He did BATMAN -N404087 also , which , you know . E_S ###SpeakerB75*t75 . ###Yeah , E_S ###that was pretty good , though , really . E_S ###SpeakerA76*t76 . ###It was good , E_S ###but I mean , he was , um , E_S ###SpeakerB77*t77 . ###When you think of what it takes -N404275 -NONE- to make some of those kind of movies -N4042A0 , you know . E_S ###SpeakerA78*t78 . ###Yeah . E_S ###SpeakerB79*t79 . 	you see it for, uh, you know a couple of hours or an hour but not both.
55284:17	there's probably five or six, which would be an equivalent of our joint chiefs of staffs, that are in positions over some of these soviet states.	###SpeakerB14*t14 . ###I 'm surprised -NONE- during this Iraqi crisis we did n't have more incidents than they did . E_S ###These guys are top of the line . E_S ###\[ When they , \+ when they \] graduate from there -N401DC6 , they can pull terrorist actions anywhere in the free world . E_S ###And they are very , very good at what they do -N401F07 . E_S ###So until I see the entire , quote , old guard \[ of the Soviet military , \+ of the Soviet government \] completely roll over and disappear , -N401FE9 preferably buried -N401FF8 , I still consider them a threat . E_S ###SpeakerA15*t15 . ###Uh-huh . E_S ###SpeakerB16*t16 . ###Their military is different from ours , to where there are extremist \[ gen- , \+ generals \] that -N4021C0 actually control tens and thousands of troops . That irregardless of what Soviet policy is -N402207 , -N402212 they 're going -N402225 to do what the general tells them -N402248 -N40224F . E_S ###SpeakerA17*t17 . ###Yeah . E_S ###I guess -NONE- that 's what -N402484 concerns me the most . Is -NONE- \[ they 're , \+ they 're \] so unstable that somebody like that could make , uh , decisions that -N4024EF would jeopardize a lot of people . E_S ###SpeakerB18*t18 . ###Well , it -N4026D1 's \[ in- , \+ interesting \] -NONE- watching the different Soviet states , Albania , Lithuania , doing their little revolts down there . E_S ###SpeakerA19*t19 . ###Uh-huh . E_S ###SpeakerB20*t20 . ###Each one of those sectors has got a Soviet general over the troops that -N40286F are there . E_S ###So far they have n't run into the real psychos yet . E_S 	there's probably five or six but not both, which  would be an equivalent of our joint chiefs of staffs, that  are in positions over some of these soviet states.
70937:67	so, i don't know if we, we did a good thing to buy a house or not	###SpeakerB52*t52 . ###Yeah . E_S ###SpeakerA53*t53 . ###do you all , uh , have a budget . E_S ###SpeakerB54*t54 . ###Well , we 've been married for five and a half years E_S ###and we started out without kids , of course , and found it -N401CF7 much easier -NONE- to save and used -N401D1A to do a lot , more fun kinds of of things and , uh , did really , um , you know , have a real strict \[ budg- , \+ but , budget \] E_S ###but , uh , the E_S ###about and E_S ###to our , E_S ###\[ wh- , \+ wh- , \] \+ wh- , \] \+ wh- , \] \+ when \] we first got married -N402064 we were in graduate school E_S ###and we were just , you know , dirt poor . E_S ###Then when we got our first jobs after about a year of marriage -N402265 we decided -NONE- we 'd bank my salary so we could buy a house . E_S ###So , we virtually did that for about two years , which -N4023DD worked real well , and then moved from California where we realized -NONE- we could never buy a house anyway no matter how much we saved -N40244C -N402453 , and moved to Texas , bought a house -N40247E immediately , you know , which -N40249D , of course , is now devalued -N4024C0 with the housing market , E_S ###SpeakerA55*t55 . ###Wonderful . E_S ###SpeakerB56*t55 . ###SpeakerA57*t57 . ###Yes . E_S ###SpeakerB58*t58 . 	so, i don't know if we, we did a good thing to buy a house or not but not both.
103454:53	they do what they call a salad sampler which easily could feed two or three.	###SpeakerA137*t137 . ###When we do go out -N4065DA , um , in a way it 's like a little mini vacation I guess -NONE- -N406621 , E_S ###and , uh , \[ it is , \+ it 's \] a whole experience . E_S ###Of course you want the food to be good E_S ###but the atmosphere and service I think -NONE- -N40684B , are important , uh too . E_S ###SpeakerB138*t138 . ###Uh-huh . E_S ###SpeakerA139*t138 . ###SpeakerB140*t140 . ###And , you know , in order -N406922 to survive in this area , I think -NONE- -N40694D they have -N40695C to be good . E_S ###SpeakerA141*t141 . ###Yeah . E_S ###SpeakerB142*t142 . ###Because the ones that -N406A7E are n't so good \[ do n't , \+ just do n't \] make it . E_S ###SpeakerA143*t143 . ###Um , that reminded me of a place for lunch that -N406B9C 's a little off the beaten track E_S ###but it is wonderful . E_S ###It 's called -N406CB7 Cafe Max E_S ###and it 's at Plano Road and Campbell . E_S ###They have the most wonderful salads . E_S 	they do what they call  a salad sampler which  easily could feed two or three but not both.
94572:24	i think normal's about sixty or seventy.	###Oh , that 's a neat idea . E_S ###SpeakerA35*t35 . ###Yeah , E_S ###and , uh , \[ everyone , \+ uh , they \] get the community building there at Lake Texoma lodge , E_S ###and everyone brings in food E_S ###SpeakerB36*t36 . ###Uh-huh . E_S ###SpeakerA37*t37 . ###and then for the Saturday night dinner they bring in like Kentucky Fried Chicken from Durant , E_S ###and uh it really , uh , has worked out . E_S ###SpeakerB38*t38 . ###Uh-huh . E_S ###SpeakerA39*t38 . ###SpeakerB40*t40 . ###How many people , Jim , -N401929 are involved . E_S ###SpeakerA41*t41 . ###Uh , generally , uh , I think -NONE- -N4019B4 it 's been as high as about a hundred and twenty people . E_S ###SpeakerB42*t42 . ###Wow . E_S ###SpeakerA43*t43 . 	i think normal's about sixty or seventy but not both.
51548:67	and she literally spent almost the entire amount that i paid her on my daughter. either making her clothes or, buying her things.	###And , um , at the time she kept \[ anoth- , \+ one other \] child , um , about a four year old , I believe . E_S ###But it was only like a part-time basis . E_S ###So , we went over there E_S ###and we questioned her about what she fed them -N4021DF and , um , what she did -N402202 with them during the day and , um , you know , just how she treated them -N40224D , \[ how , \+ how \] her daughter was -N402270 with the children when her daughter got home from school -N40229F and , stuff like that . E_S ###SpeakerB48*t48 . ###Yeah . E_S ###SpeakerA49*t49 . ###And , uh , we really seem -N402534 to be pleased with her . E_S ###And , um , , E_S ###SpeakerB50*t50 . ###\[ Did you , \+ did you \] introduce your daughter to her before you made , your decision . E_S ###SpeakerA51*t51 . ###Yes , E_S ###SpeakerB52*t51 . ###SpeakerA53*t53 . ###Oh , yes . E_S ###And she still loves her to death . E_S ###I , mean , when they see each other -N4027CA , you know , they just love each other to death . E_S ###SpeakerB54*t53 . ###SpeakerA55*t55 . 	and she literally spent almost the entire amount that i paid her  on my daughter.  either making her clothes or, buying her things but not both.
1239:63	but i think they should also respect the sanctity of the american home, whether it be in a house or in an apartment.	###uh-huh . E_S ###Yeah , E_S ###that 's true . E_S ###-NONE- Living in an apartment complex though , you know \[ you ca n't , \+ um , you ca n't \] really stop those people from -NONE- coming around even though they put up signs -N4021B3 out front that -N4021C6 says no solicitations , uh , E_S ###but they still come up to the front door and , uh , you know , walk around . E_S ###So , usually what I do -N402489 is -NONE- I 'll call the apartment manager and tell them hey , there 's people coming around , you know , E_S ###and they 're trying -N402609 to sell something E_S ###\[ or , \+ or \] they 're from a religious organization E_S ###and I really hate that . E_S ###I really , really do . E_S ###I had somebody come to the door about two weeks ago E_S ###and , uh , gosh it was about nine o'clock at night , too . E_S ###It was n't even what I would consider -N4028EA , you know , family hours , E_S ###time -NONE- -NONE- to , you know , start -N4029CD going to bed -N4029E0 E_S ###\[ and \+ uh , and \] it was somebody from , um , oh what was it -N402ABF , the , uh , Jesus Christ of Latter Day Saints , E_S ###and uh , I 've read a lot about , uh , that particular sect E_S ###and I do n't particularly care for it , E_S ###so I especially do n't like for them to come up to my door \[ and , \+ and \] try and talk to me . E_S ###SpeakerA19*t19 . ###Now , I agree with their right -NONE- to , uh , pursue their religion of choice , in \[ that , \+ whatever \] manner -NONE- they want -N402E9F to -NONE- -N402EAE , E_S 	but i think they should also respect the sanctity of the american home, whether it be in a house or in an apartment but not both.
3053:66	i'm sure you have a representative somewhere in the area. if just nothing more than a business representative or government services representative,	###SpeakerB102*t102 . ###so I was very much interested , \[ in , \+ in \] -N4044C0 being a speaker for this . E_S ###SpeakerA103*t103 . ###Yeah . E_S ###SpeakerB104*t103 . ###SpeakerA105*t105 . ###Well , actually , \[ I , \+ I \] work for Texas Instruments , E_S ###and , uh , \[ I 'm an a , \+ I 'm an \] environmental engineer , E_S ###SpeakerB106*t106 . ###Oh , I see . E_S ###SpeakerA107*t107 . ###and , uh , they just published this internally , you know , -NONE- getting people involved . E_S ###SpeakerB108*t108 . ###Uh-huh . E_S ###SpeakerA109*t109 . ###So , \[ that , \+ that 's \] really strange . E_S ###\[ I , \+ I \] was wondering why we had somebody from Maryland though -N404911 . E_S ###I was saying , God , do we have a TI in Maryland E_S ###or , E_S ###SpeakerB110*t110 . 	i'm sure you have a representative somewhere in the area. if just nothing more than a business representative or government services representative but not both,
144163:103	you know, he doesn't have, they don't have to rely on him to score ev-, you know, thirty or forty points at every at every game	###and , uh , I think -NONE- the Bulls won by two . E_S ###SpeakerB10*t10 . ###Wow , \[ they 've got the , \+ do n't they have the \] best record now . E_S ###SpeakerA11*t11 . ###I think -NONE- they do , as a matter of fact . E_S ###SpeakerB12*t12 . ###Yeah . E_S ###SpeakerA13*t13 . ###One of the , uh , commentators said that they expected that the Bulls would , uh , if they continued at their current pace , uh , set an N B A record for seventy wins in a season . E_S ###SpeakerB14*t14 . ###Wow . E_S ###SpeakerA15*t15 . ###Yeah , E_S ###they looked real good E_S ###and , E_S ###SpeakerB16*t16 . ###\[ They , \+ they \] do , E_S ###and they , you know , E_S ###I think -NONE- \[ by , \+ uh , by \] -NONE- relieving some of the pressure off \[ of , \+ uh , of , \] uh , uh , E_S ###Michael Jordan really helped them out . E_S 	you know, he doesn't have, they don't have  to rely on him  to score ev-, you know, thirty or forty points at every at every game but not both.
17758:53	i haven't decided whether, whether i want to play yet or not	###Do you find that , uh , to be boring . E_S ###SpeakerB14*t14 . ###Yeah , E_S ###and time consuming , E_S ###I mean it 's not just the exercise that -N4007EE 's boring and time consuming , E_S ###it 's , uh , you know , afterwards , you know , E_S ###then you have -N400964 to take a shower and get cleaned -N400987 up , you know . E_S ###SpeakerA15*t15 . ###Yeah . E_S ###SpeakerB16*t15 . ###SpeakerA17*t17 . ###Well , I 'm trying -N400A75 to get back in shape for softball this spring . E_S ###SpeakerB18*t18 . ###Oh , yeah . E_S ###SpeakerA19*t19 . ###But I , E_S ###SpeakerB20*t20 . ###\[ Do you go through this , \+ is this something that you go through -N400BCD \] every year . E_S ###SpeakerA21*t21 . ###Yeah , E_S 	i haven't decided whether, whether i want  to play yet or not but not both.
